axis	diff_a_b	p
('found', 'lost')	0.0017685899586043332	0.0
('impatient', 'patient')	0.0017622804467559618	0.0
('ethical', 'unethical')	0.001747193243302773	0.0
('profane', 'sacred')	0.0017083073495948358	0.002
('intractable', 'tractable')	0.0016761232414948613	0.0
('humane', 'inhumane')	0.0016632693291145518	0.001
('coherent', 'incoherent')	0.0016374647634083833	0.001
('painful', 'painless')	0.0016369210366991294	0.001
('anticlimactic', 'climactic')	0.0015846336543353509	0.001
('off', 'on')	0.0015629059255863175	0.0
('general', 'local')	0.0015528859115850136	0.0
('adjusted', 'maladjusted')	0.001545864522813219	0.018
('fresh', 'stale')	0.001534279847291169	0.022
('awkward', 'graceful')	0.0015270100733849028	0.004
('complete', 'incomplete')	0.0015199712136450758	0.011
('illogical', 'logical')	0.0015159262426258108	0.005
('accurate', 'inaccurate')	0.0015150343600629345	0.015
('disabling', 'enabling')	0.001515011432594992	0.0
('negative', 'positive')	0.0015102858955064833	0.003
('horizontal', 'inclined')	0.0015096617470362252	0.002
('meaningful', 'meaningless')	0.0014991274031542611	0.006
('ashamed', 'unashamed')	0.0014948036115911348	0.008
('planned', 'unplanned')	0.001484367431229575	0.001
('judgmental', 'nonjudgmental')	0.001481128725034829	0.0
('center', 'right')	0.0014794525445100959	0.003
('organized', 'unorganized')	0.0014781795575461061	0.021
('improper', 'proper')	0.0014696673292032766	0.005
('obtrusive', 'unobtrusive')	0.001457312219922775	0.001
('tasteless', 'tasty')	0.0014297396885906942	0.044
('forgettable', 'unforgettable')	0.0013889291034581593	0.039
('back', 'front')	0.0013826277565462397	0.014
('attractive', 'repulsive')	0.0013750023492177885	0.041
('excusable', 'inexcusable')	0.0013603820684625206	0.0
('specified', 'unspecified')	0.001348171011923768	0.002
('gross', 'net')	0.0013375589378968322	0.001
('nonsectarian', 'sectarian')	0.0013326405388756069	0.0
('consecrated', 'desecrated')	0.00132548018108168	0.0
('optimistic', 'pessimistic')	0.0013251518620326138	0.002
('unveiled', 'veiled')	0.0013189150188691323	0.0
('first', 'last')	0.0013162545301203905	0.004
('future', 'past')	0.001314087969530843	0.002
('discouraging', 'encouraging')	0.0013108202163333096	0.037
('disenchanted', 'enchanted')	0.0012875078571050044	0.003
('breathing', 'breathless')	0.001276681172835704	0.0
('moving', 'still')	0.0012649441616268946	0.002
('balanced', 'unbalanced')	0.0012637985313751297	0.02
('inclined', 'vertical')	0.0012614223925959192	0.004
('live', 'recorded')	0.0012428954942855924	0.004
('stable', 'unstable')	0.0012203667545276613	0.012
('difficult', 'easy')	0.0012099562727972517	0.014
('eligible', 'ineligible')	0.001201881266246362	0.009
('experienced', 'inexperienced')	0.0011997929180055465	0.019
('like', 'unlike')	0.0011972362311035555	0.023
('future', 'present')	0.0011906904475095749	0.001
('intolerable', 'tolerable')	0.001178315940056597	0.0
('disliked', 'liked')	0.0011782474280920344	0.045
('punitive', 'rehabilitative')	0.0011735757980516869	0.0
('enforceable', 'unenforceable')	0.0011621169047450392	0.001
('realistic', 'unrealistic')	0.001142110413828475	0.011
('irrational', 'rational')	0.0011340926982785415	0.007
('defensive', 'offensive')	0.0011197525200659615	0.0
('gutless', 'gutsy')	0.0011096440265095688	0.003
('finished', 'unfinished')	0.0010903800017304493	0.01
('sanitary', 'unsanitary')	0.0010874481833628826	0.008
('crooked', 'straight')	0.0010811772463295358	0.009
('fair', 'foul')	0.0010806400969519594	0.001
('impossible', 'possible')	0.0010761773742845333	0.018
('credulous', 'incredulous')	0.0010539685232434318	0.0
('debilitating', 'invigorating')	0.0010215315166509711	0.027
('seasonable', 'unseasonable')	0.0010170839570168722	0.0
('tactful', 'tactless')	0.0010076330549999186	0.009
('falling', 'rising')	0.0010035639118088592	0.0
('heedful', 'heedless')	0.0009962818974899815	0.0
('active', 'passive')	0.0009949438647487057	0.001
('lost', 'won')	0.0009902455430738357	0.0
('inopportune', 'opportune')	0.0009864780180590706	0.005
('authorized', 'unauthorized')	0.0009842279656125975	0.0
('absent', 'present')	0.0009813954239818075	0.018
('admissible', 'inadmissible')	0.0009706207524136745	0.0
('relaxed', 'tense')	0.0009658396957779704	0.008
('cut', 'uncut')	0.0009578590787477099	0.046
('decisive', 'indecisive')	0.0009578367079658302	0.029
('dying', 'nascent')	0.0009463675268452203	0.037
('palatable', 'unpalatable')	0.0009423550497842268	0.008
('bettering', 'worsening')	0.0009415897517821405	0.001
('nontoxic', 'toxic')	0.0009250826671728316	0.037
('even', 'odd')	0.000918825682723369	0.048
('playable', 'unplayable')	0.0009183978282153197	0.018
('equal', 'unequal')	0.00090651771245512	0.034
('certain', 'uncertain')	0.000906244960182134	0.014
('private', 'public')	0.0008941356122809446	0.0
('comprehensible', 'incomprehensible')	0.0008891419223432439	0.027
('compromising', 'uncompromising')	0.0008807951047230551	0.0
('down', 'up')	0.0008614966993575682	0.002
('scrupulous', 'unscrupulous')	0.0008604745762142577	0.008
('insubordinate', 'subordinate')	0.0008449060676517465	0.04
('distrustful', 'trustful')	0.0008417218196227431	0.004
('acute', 'obtuse')	0.0008368099010006491	0.023
('employed', 'unemployed')	0.0008326660672234951	0.01
('gradual', 'sudden')	0.0008182211340563503	0.007
('irreversible', 'reversible')	0.000815615446910496	0.022
('illiterate', 'literate')	0.0008031174959327782	0.032
('congruent', 'incongruent')	0.0007992982149287965	0.014
('encumbered', 'unencumbered')	0.0007982428465457382	0.001
('dead', 'live')	0.0007961455817042462	0.046
('destroyed', 'preserved')	0.0007940470931557097	0.04
('spineless', 'spinous')	0.0007690659671308444	0.006
('diligent', 'negligent')	0.0007679938985439986	0.025
('roofed', 'roofless')	0.0007587600317531694	0.001
('diploid', 'polyploid')	0.0007557096169284994	0.004
('amicable', 'hostile')	0.0007474879533219941	0.008
('inoperable', 'operable')	0.0007459870260354507	0.004
('oblique', 'perpendicular')	0.0007302530188688047	0.0
('negative', 'neutral')	0.000721578945125402	0.005
('annual', 'perennial')	0.0007167669033792644	0.029
('mitigated', 'unmitigated')	0.0007163324368937131	0.009
('bisexual', 'homosexual')	0.0007154739562853663	0.021
('constructive', 'destructive')	0.0007097453115160841	0.015
('haploid', 'polyploid')	0.0007030684502527702	0.0
('cosmopolitan', 'endemic')	0.0006999685363168603	0.016
('pardonable', 'unpardonable')	0.0006962581674865016	0.0
('employable', 'unemployable')	0.000695559532319992	0.019
('objective', 'subjective')	0.0006812351245163743	0.015
('existent', 'nonexistent')	0.0006730014370434018	0.004
('merited', 'unmerited')	0.0006684870361726592	0.006
('general', 'specific')	0.0006640313345664004	0.022
('censored', 'uncensored')	0.0006528425922093396	0.017
('anti', 'pro')	0.0006431409344846302	0.001
('impervious', 'pervious')	0.0006295700971551002	0.013
('tapped', 'untapped')	0.0006252969525903642	0.035
('overhand', 'underhand')	0.0006109176455391246	0.0
('waning', 'waxing')	0.0005919816595405629	0.01
('inviolable', 'violable')	0.0005908394823798749	0.035
('blemished', 'unblemished')	0.0005743050388286979	0.012
('instrumental', 'vocal')	0.0005656527617929736	0.001
('animate', 'inanimate')	0.0005617310055392715	0.005
('anti-American', 'pro-American')	0.0005553283472598475	0.029
('covert', 'overt')	0.0005273457317992777	0.01
('parented', 'unparented')	0.0005111245263586589	0.014
('passing', 'running')	0.0005084848800475097	0.03
('immortal', 'mortal')	0.0005025853695845672	0.0
('insoluble', 'soluble')	0.0004959717128322919	0.008
('discriminate', 'indiscriminate')	0.0004891388408798506	0.005
('multilateral', 'unilateral')	0.0004837996871678526	0.0
('intestate', 'testate')	0.0004721027306936647	0.034
('conformist', 'nonconformist')	0.00046254570860488134	0.005
('ascending', 'descending')	0.0004554555063774118	0.002
('recoverable', 'unrecoverable')	0.00045356638968656934	0.033
('preceding', 'succeeding')	0.0004523754106320003	0.039
('defeated', 'undefeated')	0.00043795601068177207	0.012
('distinguishable', 'indistinguishable')	0.0004318342717697719	0.011
('postwar', 'prewar')	0.00041781239763685665	0.007
('limbed', 'limbless')	0.0003598260490264736	0.003
('cold-blooded', 'warm-blooded')	0.00034529246733091754	0.037
('acute', 'chronic')	0.0003437604498645699	0.03
('irrevocable', 'revocable')	0.0003398282514852631	0.024
('downstream', 'upstream')	0.0003296278765375243	0.028
('hydric', 'mesic')	0.0003014860916023014	0.013
('repentant', 'unrepentant')	0.0002897304781158995	0.041
('left-handed', 'right-handed')	0.00024899359218981485	0.038
('lentic', 'lotic')	0.0001557081004697012	0.025
