axis	diff_a_b	p
('insane', 'sane')	-0.00990601434596565	0.007
('monochromatic', 'polychromatic')	-0.009881983278832163	0.013
('declared', 'undeclared')	-0.0098703265596983	0.035
('anisotropic', 'isotropic')	0.009772824620929125	0.0
('interstate', 'intrastate')	-0.009701815573480599	0.013
('portable', 'unportable')	-0.009687509395985172	0.037
('punitive', 'rehabilitative')	-0.009677452216644282	0.009
('audible', 'inaudible')	-0.00960041084202054	0.001
('air-to-surface', 'surface-to-air')	0.009510753575389233	0.003
('animate', 'inanimate')	0.009456799445466482	0.002
('compromising', 'uncompromising')	-0.009445537696658513	0.009
('eventful', 'uneventful')	0.00939648421764672	0.005
('anadromous', 'diadromous')	-0.009369289060015065	0.005
('rested', 'tired')	0.009358461867611675	0.037
('conductive', 'nonconductive')	-0.009325959955051033	0.013
('immortal', 'mortal')	0.009308247093593021	0.0
('multiform', 'uniform')	0.009287818922271485	0.009
('east', 'west')	-0.009254834652133847	0.001
('inward', 'outward')	0.009154473263200479	0.0
('nonvolatile', 'volatile')	0.009151663465900017	0.01
('loose', 'tight')	0.00911556048801163	0.003
('dominant', 'recessive')	-0.009073230474510835	0.021
('pronounceable', 'unpronounceable')	0.009032657566045162	0.001
('green', 'ripe')	-0.009004612656911812	0.004
('invasive', 'noninvasive')	-0.009002316998171889	0.003
('germfree', 'germy')	0.008952954405550856	0.005
('crosswise', 'lengthwise')	0.008950040705908505	0.0
('exempt', 'nonexempt')	-0.008909960962155017	0.032
('irreparable', 'reparable')	-0.008903830446681693	0.037
('dark', 'light')	-0.00888552237953071	0.013
('fathomable', 'unfathomable')	0.008833552782551046	0.034
('defensive', 'offensive')	0.008769300481210923	0.0
('adorned', 'unadorned')	-0.008710502453839919	0.013
('irremovable', 'removable')	0.008676457480123495	0.037
('attached', 'unattached')	-0.008650412842227798	0.023
('directional', 'omnidirectional')	-0.008635382602935157	0.011
('extraterritorial', 'territorial')	0.008564143626265036	0.015
('hydrophilic', 'hydrophobic')	0.008529451930713833	0.0
('centralized', 'decentralized')	-0.008433574138069937	0.008
('endemic', 'epidemic')	0.008339505264403586	0.009
('breathing', 'breathless')	-0.008306709319703204	0.025
('ionic', 'nonionic')	-0.00829841129039087	0.005
('toed', 'toeless')	-0.008254124266962898	0.022
('smokeless', 'smoky')	0.008243920746624639	0.02
('brachycephalic', 'dolichocephalic')	-0.008206689059731494	0.0
('articulated', 'unarticulated')	-0.00820050844126785	0.05
('thermoplastic', 'thermosetting')	-0.00816710942752863	0.005
('jawed', 'jawless')	-0.008149328176896023	0.004
('glazed', 'unglazed')	-0.008111425145353984	0.01
('impermissible', 'permissible')	0.008072605417279013	0.014
('antemortem', 'postmortem')	0.008068570009872905	0.033
('afebrile', 'febrile')	0.008052229560261873	0.011
('necked', 'neckless')	-0.007997540979533688	0.003
('distinguishable', 'indistinguishable')	0.007953906280048002	0.011
('analogous', 'heterologous')	-0.007875932613980674	0.027
('distal', 'mesial')	-0.00787325148939403	0.018
('privileged', 'underprivileged')	-0.007858094706949509	0.019
('gradual', 'steep')	0.007847564635125141	0.009
('anticlinal', 'synclinal')	-0.007837090545250879	0.0
('all', 'no')	0.007678611495195044	0.016
('dysphoric', 'euphoric')	0.007667513380719387	0.039
('religious', 'secular')	-0.007602684035638477	0.013
('nonsuppurative', 'suppurative')	0.0075416465193475155	0.002
('common', 'individual')	-0.007488125563173473	0.019
('repentant', 'unrepentant')	0.007441612894547214	0.002
('hypertensive', 'hypotensive')	-0.0073417120172626915	0.007
('invisible', 'visible')	0.007331531564194554	0.031
('multiple-choice', 'true-false')	-0.007276172425098926	0.02
('closing', 'opening')	0.0071896157166401395	0.032
('interdepartmental', 'intradepartmental')	-0.00713351921595555	0.046
('acyclic', 'cyclic')	0.007010456417992292	0.031
('biped', 'quadruped')	-0.0069968489410008605	0.003
('general', 'specific')	-0.006964503750173634	0.022
('hairless', 'hairy')	0.006956580039415586	0.02
('centralizing', 'decentralizing')	-0.0069295495724546186	0.021
('subjacent', 'superjacent')	-0.006918615532003618	0.003
('catadromous', 'diadromous')	-0.0067916223689088	0.003
('haploid', 'polyploid')	-0.006753950596573445	0.005
('nonretractile', 'retractile')	0.006694512485889155	0.003
('blind', 'sighted')	-0.0066321484693284	0.037
('acceptive', 'rejective')	-0.00650047359358953	0.0
('analogous', 'homologous')	-0.006492776276953896	0.036
('numerical', 'verbal')	0.006453431276260142	0.047
('preceding', 'succeeding')	-0.006444803880557136	0.042
('achromatic', 'chromatic')	0.006435189434995978	0.022
('convergent', 'divergent')	0.0062530505893634986	0.027
('adiabatic', 'diabatic')	-0.0062522277136111415	0.04
('apocrine', 'eccrine')	0.006218422335872386	0.002
('conjunctive', 'disjunctive')	0.006148839152907487	0.001
('rimless', 'rimmed')	0.0060812345334892715	0.043
('inhabited', 'uninhabited')	-0.006017020221732047	0.028
('hydrokinetic', 'hydrostatic')	0.005969280153555467	0.006
('decorous', 'indecorous')	-0.005786880025517277	0.018
('fingered', 'fingerless')	-0.005753335604943628	0.037
('geocentric', 'heliocentric')	-0.005726197020610727	0.002
('deflationary', 'inflationary')	0.005690737235407459	0.026
('attachable', 'detachable')	0.0054269234170602615	0.047
('arenaceous', 'argillaceous')	0.005426339154308232	0.008
('amphibious', 'terrestrial')	0.005285198917630254	0.026
('irremediable', 'remediable')	-0.005119135286814139	0.009
('actinomorphic', 'zygomorphic')	0.0050533438286450485	0.009
('anionic', 'cationic')	-0.004962816375740317	0.011
('consonantal', 'vocalic')	-0.004867460124120648	0.035
('sleeved', 'sleeveless')	0.004759583735191232	0.025
('monotonic', 'nonmonotonic')	-0.004705396219732705	0.043
('antemeridian', 'postmeridian')	-0.0045107672730637614	0.011
('taciturn', 'voluble')	-0.004420607590677077	0.049
('accentual', 'syllabic')	0.004319130168846788	0.038
('nonsteroidal', 'steroidal')	0.004297757696651264	0.031
('eukaryotic', 'prokaryotic')	-0.0041942157409443764	0.033
('cursorial', 'fossorial')	0.004162936207787441	0.011
('oviparous', 'viviparous')	0.0039822606946678905	0.039
('hypertonic', 'hypotonic')	-0.0038496819922762444	0.026
('derivational', 'inflectional')	0.0038134838458558015	0.036
